id;ancien_nom;nouveau_nom_propose;marque;categorie;sous_categorie;millesime;age;volume;poids;ancien_slug;nouveau_slug_propose;sku;prix;stock;source;photo_actuelle;nouvelle_photo_proposee;niveau_confiance;problemes
"70000000-0000-0000-0000-000070000064";"Stolichnaya Original";"Stolichnaya — Stolichnaya Original";"Stolichnaya";"Spiritueux";"Whisky";"";"";"700ml";"";"stolichnaya-stolichnaya-original-100";"stolichnaya-stolichnaya-original";"";"189.00";"";"Supabase";"/images/terminal-3/spirits/whisky/0FE2D514-C25E-46C8-8237-12F2AE6886A9.PNG";"";"Incertain";"sous-catégorie incohérente: DB=VODKA image=Whisky"
"e10e10d5-9c80-40de-a913-b9cb93a595b2";"Terrine de campagne coup de cœur 0";"Terrine — Terrine de campagne coup de cœur 0";"Terrine";"Charcuterie";"Plateau";"";"";"";"100g";"terrine-de-campagne-coup-de-c-ur-0";"terrine-terrine-de-campagne-coup-de-c-ur-0";"";"29.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/13061506-D5BF-4F53-97AD-965114D7B4BD.PNG";"";"Incertain";"nom séquentiel, image non charcuterie"
"aea7c41d-a27d-4ef0-b95b-8ba757010e41";"Rillettes tradition 1";"Rillettes — Rillettes tradition 1";"Rillettes";"Charcuterie";"Plateau";"";"";"";"150g";"rillettes-tradition-1";"rillettes-rillettes-tradition-1";"";"30.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/4F7E2465-86D8-4241-8DC1-4CA947FCF77E.PNG";"";"Incertain";"nom séquentiel, image non charcuterie"
"d052fdae-8337-490b-ae43-7c9276daee19";"Pâté en croûte sélection 2";"Pâté — Pâté en croûte sélection 2";"Pâté";"Charcuterie";"Plateau";"";"";"";"200g";"pate-en-croute-selection-2";"pate-pate-en-croute-selection-2";"";"31.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-01.webp";"";"Incertain";"nom séquentiel, image non charcuterie"
"70000000-0000-0000-0000-000070000065";"Smirnoff Navy Strength";"Smirnoff — Smirnoff Navy Strength";"Smirnoff";"Spiritueux";"Whisky";"";"";"700ml";"";"smirnoff-smirnoff-navy-strength-101";"smirnoff-smirnoff-navy-strength";"";"190.00";"";"Supabase";"/images/terminal-3/spirits/whisky/11187404-4E17-46A1-A2F8-EFF8808A0994.PNG";"";"Incertain";"sous-catégorie incohérente: DB=GIN image=Whisky"
"70000000-0000-0000-0000-000070000066";"Rosé 2020";"Rosé — Rosé 2020";"Rosé";"Vins";"Whisky";"2020";"";"750ml";"";"recanati-rose-2020-102";"rose-rose-2020";"";"121.00";"";"Supabase";"/images/terminal-3/spirits/whisky/13F84910-6365-4B15-96A5-3799C041EF3B.PNG";"";"Incertain";"image non vin"
"70000000-0000-0000-0000-000070000165";"Viognier 2035";"Viognier 2035";"";"Vins";"Whisky";"2035";"";"750ml";"";"recanati-viognier-2035-357";"viognier-2035";"";"136.00";"";"Supabase";"/images/terminal-3/spirits/whisky/06EE596B-600F-46AB-B4E7-A7F65BFAAC64.PNG";"";"Incertain";"marque non détectée, image non vin"
"70000000-0000-0000-0000-000070000166";"Bacardi Coffee";"Bacardi — Bacardi Coffee";"Bacardi";"Spiritueux";"Whisky";"";"";"700ml";"";"bacardi-bacardi-coffee-358";"bacardi-bacardi-coffee";"";"147.00";"";"Supabase";"/images/terminal-3/spirits/whisky/0AD0493E-3635-43A4-B063-5615D9D0AD13.PNG";"";"Incertain";"sous-catégorie incohérente: DB=LIQUEUR image=Whisky"
"70000000-0000-0000-0000-000070000167";"Mount Gay";"Mount — Mount Gay";"Mount";"Spiritueux";"Whisky";"";"";"700ml";"";"mount-gay-mount-gay-359";"mount-mount-gay";"";"148.00";"";"Supabase";"/images/terminal-3/spirits/whisky/0B5C2BCC-9FD1-4B9F-B620-A83774C63CF6.PNG";"";"Incertain";"sous-catégorie incohérente: DB=ARAK image=Whisky"
"70000000-0000-0000-0000-000070000168";"Petit Castel 2018";"Castel — Petit Castel 2018";"Castel";"Vins";"Whisky";"2018";"";"750ml";"";"domaine-du-castel-petit-castel-2018-360";"castel-petit-castel-2018";"";"79.00";"";"Supabase";"/images/terminal-3/spirits/whisky/0BA32B72-9931-45B2-97C4-4BFA3AB4AEA4.PNG";"";"Incertain";"image non vin"
"70000000-0000-0000-0000-000070000169";"Patrón V.S.O.P";"Patrón — Patrón V.S.O.P";"Patrón";"Spiritueux";"Whisky";"";"";"700ml";"";"patron-patron-v-s-o-p-361";"patron-patron-v-s-o-p";"";"150.00";"";"Supabase";"/images/terminal-3/spirits/whisky/0CF6C389-B1D2-48E8-AC37-B343896B8BC4.PNG";"";"Incertain";"sous-catégorie incohérente: DB=COGNAC image=Whisky"
"70000000-0000-0000-0000-00007000016a";"Jose Cuervo Black";"Jose — Jose Cuervo Black";"Jose";"Spiritueux";"Whisky";"";"";"700ml";"";"jose-cuervo-jose-cuervo-black-362";"jose-jose-cuervo-black";"";"151.00";"";"Supabase";"/images/terminal-3/spirits/whisky/0FE2D514-C25E-46C8-8237-12F2AE6886A9.PNG";"";"Incertain";"sous-catégorie incohérente: DB=RHUM image=Whisky"
"70000000-0000-0000-0000-00007000016b";"Merlot 2021";"Merlot 2021";"";"Vins";"Whisky";"2021";"";"750ml";"";"carmel-merlot-2021-363";"merlot-2021";"";"82.00";"";"Supabase";"/images/terminal-3/spirits/whisky/11187404-4E17-46A1-A2F8-EFF8808A0994.PNG";"";"Incertain";"marque non détectée, image non vin"
"70000000-0000-0000-0000-000070000174";"Rosé 2030";"Rosé — Rosé 2030";"Rosé";"Vins";"Whisky";"2030";"";"750ml";"";"recanati-rose-2030-372";"rose-rose-2030";"";"91.00";"";"Supabase";"/images/terminal-3/spirits/whisky/1C27ACDC-F18A-4156-A7C4-1460BB3B3FAA.PNG";"";"Incertain";"image non vin"
"70000000-0000-0000-0000-000070000175";"Ardbeg Mediterranean";"Ardbeg — Ardbeg Mediterranean";"Ardbeg";"Spiritueux";"Whisky";"";"";"700ml";"";"ardbeg-ardbeg-mediterranean-373";"ardbeg-ardbeg-mediterranean";"";"162.00";"";"Supabase";"/images/terminal-3/spirits/whisky/1C450DC7-98DC-4809-A89E-C51B15C49E46.PNG";"";"Incertain";"sous-catégorie incohérente: DB=GIN image=Whisky"
"70000000-0000-0000-0000-000070000176";"Yamazaki";"Yamazaki — Yamazaki";"Yamazaki";"Spiritueux";"Whisky";"";"";"700ml";"";"yamazaki-yamazaki-374";"yamazaki-yamazaki";"";"163.00";"";"Supabase";"/images/terminal-3/spirits/whisky/1F24D28C-50A5-44CB-AD98-09F8605C7FEC.PNG";"";"Incertain";"sous-catégorie incohérente: DB=LIQUEUR image=Whisky"
"70000000-0000-0000-0000-000070000177";"Viognier 2033";"Viognier 2033";"";"Vins";"Whisky";"2033";"";"750ml";"";"domaine-du-castel-viognier-2033-375";"viognier-2033";"";"94.00";"";"Supabase";"/images/terminal-3/spirits/whisky/1F842163-3DA9-4BA9-8D27-62B92B623F4A.PNG";"";"Incertain";"marque non détectée, image non vin"
"70000000-0000-0000-0000-000070000178";"Nikka Distiller's Edition";"Nikka — Nikka Distiller's Edition";"Nikka";"Spiritueux";"Whisky";"";"";"700ml";"";"nikka-nikka-distiller-s-edition-376";"nikka-nikka-distiller-s-edition";"";"165.00";"";"Supabase";"/images/terminal-3/spirits/whisky/20008C8B-579A-40D2-83AB-C6C8101B1EDC.PNG";"";"Incertain";"sous-catégorie incohérente: DB=WHISKY image=Whisky"
"70000000-0000-0000-0000-000070000179";"Crown Royal";"Crown Royal — Crown Royal";"Crown Royal";"Spiritueux";"Whisky";"";"";"700ml";"";"crown-royal-crown-royal-377";"crown-royal-crown-royal";"";"166.00";"";"Supabase";"/images/terminal-3/spirits/whisky/22B16518-4E9E-4C0D-8B00-25643BC80464.PNG";"";"Incertain";"sous-catégorie incohérente: DB=COGNAC image=Whisky"
"9d228b99-ec21-485f-9dfe-963e2f0b03ac";"Mousse de foie artisanal 3";"Mousse — Mousse de foie artisanal 3";"Mousse";"Charcuterie";"Plateau";"";"";"";"250g";"mousse-de-foie-artisanal-3";"mousse-mousse-de-foie-artisanal-3";"";"32.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-02.webp";"";"Incertain";"nom séquentiel, image non charcuterie"
"0dedc5d2-7998-40e8-a357-7c80711d8bb1";"Boudin fumé 4";"Boudin — Boudin fumé 4";"Boudin";"Charcuterie";"Plateau";"";"";"";"300g";"boudin-fume-4";"boudin-boudin-fume-4";"";"33.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-03.webp";"";"Incertain";"nom séquentiel, image non charcuterie"
"72f64139-6462-488d-8776-9382dbe97a18";"Saucisson sec premium 5";"Saucisson — Saucisson sec premium 5";"Saucisson";"Charcuterie";"Plateau";"";"";"";"350g";"saucisson-sec-premium-5";"saucisson-saucisson-sec-premium-5";"";"34.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/0C224C39-FAC8-4D79-93AC-3CE2976D80EF.PNG";"";"Incertain";"nom séquentiel, image non charcuterie"
"e565d4fc-d1b6-4728-983f-5e38af512397";"Rosette de Lyon maison 6";"Rosette — Rosette de Lyon maison 6";"Rosette";"Charcuterie";"Plateau";"";"";"";"400g";"rosette-de-lyon-maison-6";"rosette-rosette-de-lyon-maison-6";"";"35.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/13061506-D5BF-4F53-97AD-965114D7B4BD.PNG";"";"Incertain";"nom séquentiel, image non charcuterie"
"d850fd00-d523-4514-9870-bb95654580b7";"Chorizo doux coup de cœur 7";"Chorizo — Chorizo doux coup de cœur 7";"Chorizo";"Charcuterie";"Plateau";"";"";"";"450g";"chorizo-doux-coup-de-c-ur-7";"chorizo-chorizo-doux-coup-de-c-ur-7";"";"36.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/4F7E2465-86D8-4241-8DC1-4CA947FCF77E.PNG";"";"Incertain";"nom séquentiel, image non charcuterie"
"512d24ab-545d-4dac-8df6-609b748ff75f";"Chorizo fort tradition 8";"Chorizo — Chorizo fort tradition 8";"Chorizo";"Charcuterie";"Plateau";"";"";"";"500g";"chorizo-fort-tradition-8";"chorizo-chorizo-fort-tradition-8";"";"37.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-01.webp";"";"Incertain";"nom séquentiel, image non charcuterie"
"2ef3c37c-e6e2-4c23-900a-86f8ed69a013";"Saucisse sèche sélection 9";"Saucisse — Saucisse sèche sélection 9";"Saucisse";"Charcuterie";"Plateau";"";"";"";"550g";"saucisse-seche-selection-9";"saucisse-saucisse-seche-selection-9";"";"38.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-02.webp";"";"Incertain";"nom séquentiel, image non charcuterie"
"d393ff51-fb27-48c0-8498-73d8af0c577c";"Jambon de Parme artisanal 10";"Jambon — Jambon de Parme artisanal 10";"Jambon";"Charcuterie";"Plateau";"";"";"";"600g";"jambon-de-parme-artisanal-10";"jambon-jambon-de-parme-artisanal-10";"";"39.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-03.webp";"";"Incertain";"nom séquentiel, image non charcuterie"
"84b7c23d-84cf-45aa-8551-c92845c66890";"Jambon Serrano fumé 11";"Jambon — Jambon Serrano fumé 11";"Jambon";"Charcuterie";"Plateau";"";"";"";"650g";"jambon-serrano-fume-11";"jambon-jambon-serrano-fume-11";"";"40.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/0C224C39-FAC8-4D79-93AC-3CE2976D80EF.PNG";"";"Incertain";"nom séquentiel, image non charcuterie"
"44cdf4c0-8b39-4b3c-a11c-3a55735fc2d3";"Jambon fumé premium 12";"Jambon — Jambon fumé premium 12";"Jambon";"Charcuterie";"Plateau";"";"";"";"700g";"jambon-fume-premium-12";"jambon-jambon-fume-premium-12";"";"41.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/13061506-D5BF-4F53-97AD-965114D7B4BD.PNG";"";"Incertain";"nom séquentiel, image non charcuterie"
"9ae485c5-d3e0-4400-a43a-2f54d3c3d0bf";"Jambon de dinde maison 13";"Jambon — Jambon de dinde maison 13";"Jambon";"Charcuterie";"Plateau";"";"";"";"750g";"jambon-de-dinde-maison-13";"jambon-jambon-de-dinde-maison-13";"";"42.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/4F7E2465-86D8-4241-8DC1-4CA947FCF77E.PNG";"";"Incertain";"nom séquentiel, image non charcuterie"
"3ad359e3-ac0c-4a4b-9ede-fd5f13a06522";"Filet mignon coup de cœur 14";"Filet — Filet mignon coup de cœur 14";"Filet";"Charcuterie";"Plateau";"";"";"";"800g";"filet-mignon-coup-de-c-ur-14";"filet-filet-mignon-coup-de-c-ur-14";"";"43.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-01.webp";"";"Incertain";"nom séquentiel, image non charcuterie"
"44bf7457-4c2e-4592-b8c0-b4a34a6fced9";"Terrine de campagne tradition 15";"Terrine — Terrine de campagne tradition 15";"Terrine";"Charcuterie";"Plateau";"";"";"";"850g";"terrine-de-campagne-tradition-15";"terrine-terrine-de-campagne-tradition-15";"";"44.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-02.webp";"";"Incertain";"nom séquentiel, image non charcuterie"
"4de4d919-ef0e-4375-aed3-72289c13d5bf";"Rillettes sélection 16";"Rillettes — Rillettes sélection 16";"Rillettes";"Charcuterie";"Plateau";"";"";"";"900g";"rillettes-selection-16";"rillettes-rillettes-selection-16";"";"45.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-03.webp";"";"Incertain";"nom séquentiel, image non charcuterie"
"494cb12c-78c1-4c97-8b03-da19aabd1ae6";"Pâté en croûte artisanal 17";"Pâté — Pâté en croûte artisanal 17";"Pâté";"Charcuterie";"Plateau";"";"";"";"950g";"pate-en-croute-artisanal-17";"pate-pate-en-croute-artisanal-17";"";"46.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/0C224C39-FAC8-4D79-93AC-3CE2976D80EF.PNG";"";"Incertain";"nom séquentiel, image non charcuterie"
"df85c389-d286-4ad9-bc56-49c5e24ff317";"Mousse de foie fumé 18";"Mousse — Mousse de foie fumé 18";"Mousse";"Charcuterie";"Plateau";"";"";"";"1000g";"mousse-de-foie-fume-18";"mousse-mousse-de-foie-fume-18";"";"47.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/13061506-D5BF-4F53-97AD-965114D7B4BD.PNG";"";"Incertain";"nom séquentiel, image non charcuterie"
"233c93e5-9a5f-4801-983b-dd41680439fe";"Boudin premium 19";"Boudin — Boudin premium 19";"Boudin";"Charcuterie";"Plateau";"";"";"";"1050g";"boudin-premium-19";"boudin-boudin-premium-19";"";"48.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/4F7E2465-86D8-4241-8DC1-4CA947FCF77E.PNG";"";"Incertain";"nom séquentiel, image non charcuterie"
"8d0d688b-701e-4659-bcc0-7736ab3f8fec";"Saucisson sec maison 20";"Saucisson — Saucisson sec maison 20";"Saucisson";"Charcuterie";"Plateau";"";"";"";"100g";"saucisson-sec-maison-20";"saucisson-saucisson-sec-maison-20";"";"49.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-01.webp";"";"Incertain";"nom séquentiel, image non charcuterie"
"1793bfb6-c3a2-45f9-8d2e-46917a3e5b11";"Rosette de Lyon coup de cœur 21";"Rosette — Rosette de Lyon coup de cœur 21";"Rosette";"Charcuterie";"Plateau";"";"";"";"150g";"rosette-de-lyon-coup-de-c-ur-21";"rosette-rosette-de-lyon-coup-de-c-ur-21";"";"50.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-02.webp";"";"Incertain";"nom séquentiel, image non charcuterie"
"70000000-0000-0000-0000-00007000006d";"Ricard";"Ricard — Ricard";"Ricard";"Spiritueux";"Whisky";"";"";"700ml";"";"ricard-ricard-109";"ricard-ricard";"";"198.00";"";"Supabase";"/images/terminal-3/spirits/whisky/1C2245A8-3B8D-4BB1-A708-F031112DC9E2.PNG";"";"Incertain";"sous-catégorie incohérente: DB=GIN image=Whisky"
"57a5c1d9-24c0-48d3-8811-c47e6dbd0442";"Chorizo doux tradition 22";"Chorizo — Chorizo doux tradition 22";"Chorizo";"Charcuterie";"Plateau";"";"";"";"200g";"chorizo-doux-tradition-22";"chorizo-chorizo-doux-tradition-22";"";"51.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-03.webp";"";"Incertain";"nom séquentiel, image non charcuterie"
"0d827e80-5a2f-4d5f-ae1a-c9aa801a3ca7";"Chorizo fort sélection 23";"Chorizo — Chorizo fort sélection 23";"Chorizo";"Charcuterie";"Plateau";"";"";"";"250g";"chorizo-fort-selection-23";"chorizo-chorizo-fort-selection-23";"";"52.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/0C224C39-FAC8-4D79-93AC-3CE2976D80EF.PNG";"";"Incertain";"nom séquentiel, image non charcuterie"
"0003d114-7598-423a-9adf-18764ce49ec9";"Saucisse sèche artisanal 24";"Saucisse — Saucisse sèche artisanal 24";"Saucisse";"Charcuterie";"Plateau";"";"";"";"300g";"saucisse-seche-artisanal-24";"saucisse-saucisse-seche-artisanal-24";"";"53.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/13061506-D5BF-4F53-97AD-965114D7B4BD.PNG";"";"Incertain";"nom séquentiel, image non charcuterie"
"128180a0-1872-4e80-b2ad-6fc7dd68908f";"Jambon de Parme fumé 25";"Jambon — Jambon de Parme fumé 25";"Jambon";"Charcuterie";"Plateau";"";"";"";"350g";"jambon-de-parme-fume-25";"jambon-jambon-de-parme-fume-25";"";"54.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/4F7E2465-86D8-4241-8DC1-4CA947FCF77E.PNG";"";"Incertain";"nom séquentiel, image non charcuterie"
"79ac70b4-7903-4e73-a71d-416fb0253d59";"Jambon Serrano premium 26";"Jambon — Jambon Serrano premium 26";"Jambon";"Charcuterie";"Plateau";"";"";"";"400g";"jambon-serrano-premium-26";"jambon-jambon-serrano-premium-26";"";"55.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-01.webp";"";"Incertain";"nom séquentiel, image non charcuterie"
"e9b20e01-1fc0-426e-a9c1-38ac257b769c";"Jambon fumé maison 27";"Jambon — Jambon fumé maison 27";"Jambon";"Charcuterie";"Plateau";"";"";"";"450g";"jambon-fume-maison-27";"jambon-jambon-fume-maison-27";"";"56.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-02.webp";"";"Incertain";"nom séquentiel, image non charcuterie"
"b7717296-7285-4adf-a007-223b5f548d8f";"Jambon de dinde coup de cœur 28";"Jambon — Jambon de dinde coup de cœur 28";"Jambon";"Charcuterie";"Plateau";"";"";"";"500g";"jambon-de-dinde-coup-de-c-ur-28";"jambon-jambon-de-dinde-coup-de-c-ur-28";"";"57.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-03.webp";"";"Incertain";"nom séquentiel, image non charcuterie"
"6f058784-1a64-43a8-9bf5-57867f19edeb";"Filet mignon tradition 29";"Filet — Filet mignon tradition 29";"Filet";"Charcuterie";"Plateau";"";"";"";"550g";"filet-mignon-tradition-29";"filet-filet-mignon-tradition-29";"";"58.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/0C224C39-FAC8-4D79-93AC-3CE2976D80EF.PNG";"";"Incertain";"nom séquentiel, image non charcuterie"
"c66bb260-402a-42a6-a411-673d291982b0";"Terrine de campagne sélection 30";"Terrine — Terrine de campagne sélection 30";"Terrine";"Charcuterie";"Plateau";"";"";"";"600g";"terrine-de-campagne-selection-30";"terrine-terrine-de-campagne-selection-30";"";"59.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/13061506-D5BF-4F53-97AD-965114D7B4BD.PNG";"";"Incertain";"nom séquentiel, image non charcuterie"
"df279be3-67cc-43df-9bf5-655553728829";"Rillettes artisanal 31";"Rillettes — Rillettes artisanal 31";"Rillettes";"Charcuterie";"Plateau";"";"";"";"650g";"rillettes-artisanal-31";"rillettes-rillettes-artisanal-31";"";"60.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/4F7E2465-86D8-4241-8DC1-4CA947FCF77E.PNG";"";"Incertain";"nom séquentiel, image non charcuterie"
"4683c5bf-2d3f-4f6e-8464-c8d243139539";"Pâté en croûte fumé 32";"Pâté — Pâté en croûte fumé 32";"Pâté";"Charcuterie";"Plateau";"";"";"";"700g";"pate-en-croute-fume-32";"pate-pate-en-croute-fume-32";"";"61.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-01.webp";"";"Incertain";"nom séquentiel, image non charcuterie"
"90d640c1-391f-460e-9721-3eb061ee5743";"Mousse de foie premium 33";"Mousse — Mousse de foie premium 33";"Mousse";"Charcuterie";"Plateau";"";"";"";"750g";"mousse-de-foie-premium-33";"mousse-mousse-de-foie-premium-33";"";"62.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-02.webp";"";"Incertain";"nom séquentiel, image non charcuterie"
"20121649-89f0-4ac1-b10b-aa2a8ea085c8";"Boudin maison 34";"Boudin — Boudin maison 34";"Boudin";"Charcuterie";"Plateau";"";"";"";"800g";"boudin-maison-34";"boudin-boudin-maison-34";"";"63.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/platter-charcuterie-03.webp";"";"Incertain";"nom séquentiel, image non charcuterie"
"b2a01ce8-6783-4d22-93f0-dd4b12ec6619";"Saucisson sec coup de cœur 35";"Saucisson — Saucisson sec coup de cœur 35";"Saucisson";"Charcuterie";"Plateau";"";"";"";"850g";"saucisson-sec-coup-de-c-ur-35";"saucisson-saucisson-sec-coup-de-c-ur-35";"";"64.00";"";"Supabase";"/images/terminal-3/platters/charcuterie/source/0C224C39-FAC8-4D79-93AC-3CE2976D80EF.PNG";"";"Incertain";"nom séquentiel, image non charcuterie"
